movieId,title,genres,Director,Rotten Tomatoes,imdbRatings,imdbVotes
52241,"Lookout, The (2007)",Crime|Drama|Thriller,Scott Frank,6.31,7,60482
52245,Blades of Glory (2007),Comedy|Romance,"Josh Gordon, Will Speck",7.66,6.3,177214
52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller,"Robert Rodriguez, Eli Roth, Quentin Tarantino",7.75,7.5,190856
52283,"Reaping, The (2007)",Horror|Thriller,Stephen Hopkins,9.01,5.6,44615
52287,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi,Stephen J. Anderson,7.12,6.8,111300
52319,Inglorious Bastards (Quel maledetto treno blindato) (1978),Action|Adventure|Drama|War,Enzo G. Castellari,6.85,6.5,10371
52328,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller,Danny Boyle,7.48,7.2,267150
52435,How the Grinch Stole Christmas! (1966),Animation|Comedy|Fantasy|Musical,"Chuck Jones, Ben Washam",9.46,8.3,58924
52458,Disturbia (2007),Drama|Thriller,D.J. Caruso,5.23,6.8,247334
52604,Fracture (2007),Crime|Drama|Mystery|Thriller,Gregory Hoblit,5.68,7.2,217971
52644,Vacancy (2007),Horror|Thriller,Nimród Antal,5.86,6.2,106907
52694,Mr. Bean's Holiday (2007),Comedy,Steve Bendelack,6.76,6.4,133549
52722,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX,Sam Raimi,6.67,6.3,636696
52767,21 Up (1977),Documentary,Michael Apted,8.11,8.1,2886
52885,Paprika (Papurika) (2006),Animation|Mystery|Sci-Fi,Satoshi Kon,7.93,7.7,96025
52950,Day Watch (Dnevnoy dozor) (2006),Action|Fantasy|Horror|Thriller,Timur Bekmambetov,6.76,6.4,35339
52952,This Is England (2006),Drama,Shane Meadows,7.93,7.7,128406
52967,Away from Her (2006),Drama,Sarah Polley,7.75,7.5,22945
52973,Knocked Up (2007),Comedy|Drama|Romance,Judd Apatow,7.3,6.9,383602
52975,Hairspray (2007),Comedy|Drama|Musical,Adam Shankman,9.46,6.7,138277
53000,28 Weeks Later (2007),Horror|Sci-Fi|Thriller,Juan Carlos Fresnadillo,10,6.9,293460
53121,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy,"Chris Miller, Raman Hui",6.49,6.1,332070
53123,Once (2006),Drama|Musical|Romance,John Carney,3.97,7.8,121040
53125,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy,Gore Verbinski,6.94,7.1,691869
53129,Mr. Brooks (2007),Crime|Drama|Thriller,Bruce A. Evans,4.96,7.3,156016
53161,"I'm a Cyborg, But That's OK (Saibogujiman kwenchana) (2006)",Comedy|Drama|Romance|Sci-Fi,Park Chan-wook,3.07,6.9,25845
53189,Eagle vs Shark (2007),Comedy,Taika Waititi,3.43,6.7,26187
53207,88 Minutes (2008),Crime|Drama|Mystery|Thriller,Jon Avnet,7.21,5.9,78243
53318,Cashback (2006),Comedy|Drama|Romance,Sean Ellis,4.78,7.1,90676
53322,Ocean's Thirteen (2007),Crime|Thriller,Steven Soderbergh,7.21,6.9,366068
53435,Hostel: Part II (2007),Crime|Horror|Thriller,Eli Roth,5.95,5.5,95307
53460,Surf's Up (2007),Animation|Children|Comedy,"Ash Brannon, Chris Buck",7.03,6.7,90445
53464,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,Tim Story,6.04,5.6,276934
53468,Fido (2006),Comedy|Horror|Thriller,Andrew Currie,8.83,6.7,30114
53519,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller,Quentin Tarantino,7.3,7,312639
53550,Rescue Dawn (2006),Action|Adventure|Drama|War,Werner Herzog,7.57,7.3,110664
53894,Sicko (2007),Documentary|Drama,Michael Moore,9.64,8,76779
53953,1408 (2007),Drama|Horror|Thriller,Mikael Håfström,8.74,6.8,292914
53956,Death at a Funeral (2007),Comedy,Frank Oz,7.57,7.3,120786
53972,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller,Len Wiseman,9.64,7.1,420168
53974,License to Wed (2007),Comedy|Romance,Ken Kwapis,7.03,5.2,40604
53993,Evan Almighty (2007),Comedy|Fantasy,Tom Shadyac,6.4,5.4,155040
53996,Transformers (2007),Action|Sci-Fi|Thriller|IMAX,Michael Bay,3.61,7,674569
54001,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX,David Yates,7.75,7.5,630241
54190,Across the Universe (2007),Drama|Fantasy|Musical|Romance,Julie Taymor,9.1,7.3,114045
54256,Hot Rod (2007),Comedy,Akiva Schaffer,6.58,6.7,93124
54259,Stardust (2007),Adventure|Comedy|Fantasy|Romance,Matthew Vaughn,7.84,7.6,284460
54272,"Simpsons Movie, The (2007)",Animation|Comedy,David Silverman,9.19,7.3,348609
54276,No Reservations (2007),Comedy|Drama|Romance,Scott Hicks,6.67,6.3,78548
54281,Charlie Bartlett (2007),Comedy|Drama,Jon Poll,7.21,6.9,66491
54372,Tell No One (Ne le dis à personne) (2006),Crime|Drama|Mystery|Thriller,Guillaume Canet,7.75,7.5,57840
54503,Superbad (2007),Comedy,Greg Mottola,8.8,7.6,628032
54648,Rush Hour 3 (2007),Action|Comedy|Crime|Thriller,Brett Ratner,6.58,6.2,182808
54732,Balls of Fury (2007),Comedy,Robert Ben Garant,8.74,5.3,44629
54736,"Kingdom, The (2007)",Action|Drama|Thriller,Peter Berg,7.3,7,132252
54745,Rocket Science (2007),Comedy|Drama,Jeffrey Blitz,6.94,6.6,13646
54771,"Invasion, The (2007)",Action|Drama|Horror|Sci-Fi|Thriller,Oliver Hirschbiegel,7.03,5.9,82510
54775,War (2007),Action|Thriller,Philip G. Atwell,6.58,6.2,96528
54780,"Nanny Diaries, The (2007)",Comedy|Drama|Romance,"Shari Springer Berman, Robert Pulcini",6.58,6.2,63916
54785,Halloween (2007),Horror,John Carpenter,6.22,7.7,305432
54787,Death Sentence (2007),Drama|Thriller,James Wan,7.21,6.7,74761
54881,"King of Kong, The (2007)",Documentary,Seth Gordon,8.2,8,37507
54962,"Nines, The (2007)",Drama|Mystery,John August,6.4,6.2,34579
54995,Planet Terror (2007),Action|Horror|Sci-Fi,Robert Rodriguez,7.3,7,222794
54997,3:10 to Yuma (2007),Action|Crime|Drama|Western,James Mangold,6.85,7.6,330229
54999,Shoot 'Em Up (2007),Action|Comedy|Crime,Michael Davis,6.94,6.6,155002
55052,Atonement (2007),Drama|Romance|War,Joe Wright,7.84,7.8,298562
55069,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) (2007)",Drama,Cristian Mungiu,8.11,7.9,63172
55080,"Brave One, The (2007)",Crime|Drama|Thriller,Neil Jordan,7.03,6.7,63277
55094,In the Valley of Elah (2007),Drama|Mystery,Paul Haggis,2.8,7.2,75026
55118,Eastern Promises (2007),Crime|Drama|Thriller,David Cronenberg,7.3,7.6,260872
55167,Tekkonkinkreet (Tekkon kinkurîto) (2006),Action|Adventure|Animation|Crime|Fantasy,"Michael Arias, Hiroaki Andô",7.3,7.5,14501
55232,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller,Russell Mulcahy,10,6.2,205451
55241,Mr. Woodcock (2007),Comedy,Craig Gillespie,6.13,5.2,37031
55245,Good Luck Chuck (2007),Comedy|Romance,Mark Helfrich,6.04,5.6,94104
55247,Into the Wild (2007),Action|Adventure|Drama,Sean Penn,7.84,8.1,656886
55250,"Game Plan, The (2007)",Comedy,Andy Fickman,8.2,6.4,99969
55253,"Lust, Caution (Se, jie) (2007)",Drama|Romance|Thriller|War,Ang Lee,3.52,7.5,45462
55267,Dan in Real Life (2007),Comedy|Drama|Romance,Peter Hedges,3.43,6.8,106712
55269,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama,Wes Anderson,7.48,7.2,216439
55272,We Own the Night (2007),Crime|Drama,James Gray,8.65,6.8,92934
55274,Elizabeth: The Golden Age (2007),Drama,Shekhar Kapur,8.92,6.8,74814
55276,Michael Clayton (2007),Drama|Thriller,Tony Gilroy,7.48,7.2,173612
55280,Lars and the Real Girl (2007),Comedy|Drama,Craig Gillespie,3.7,7.3,154696
55282,30 Days of Night (2007),Horror|Thriller,David Slade,5.1,6.6,188934
55284,Rendition (2007),Drama|Thriller,Gavin Hood,7.3,6.8,58109
55290,Gone Baby Gone (2007),Crime|Drama|Mystery,Ben Affleck,7.84,7.6,292246
55363,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime|Drama|Western,Andrew Dominik,7.75,7.5,192302
55442,Persepolis (2007),Animation|Drama,"Vincent Paronnaud, Marjane Satrapi",6.76,8,99815
55444,Control (2007),Drama,Anton Corbijn,4.96,7.6,68386
55451,The Jane Austen Book Club (2007),Comedy|Drama|Romance,Robin Swicord,7.03,6.7,29052
55553,Black Sheep (2006),Comedy|Horror,Penelope Spheeris,9.64,6.2,43541
55577,Saw IV (2007),Crime|Horror|Thriller,Darren Lynn Bousman,10,5.9,164748
55721,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller,José Padilha,8.74,8,109925
55765,American Gangster (2007),Crime|Drama|Thriller,Ridley Scott,9.28,7.8,452343
55768,Bee Movie (2007),Animation|Comedy,"Simon J. Smith, Steve Hickner",6.49,6.1,179745
55805,Before the Devil Knows You're Dead (2007),Crime|Drama|Thriller,Sidney Lumet,2.71,7.3,111172
55820,No Country for Old Men (2007),Crime|Drama,"Ethan Coen, Joel Coen",8.38,8.2,1051288
55830,Be Kind Rewind (2008),Comedy,Michel Gondry,9.1,6.4,94136
55872,August Rush (2007),Drama|Musical,Kirsten Sheridan,9.73,7.4,111088
55908,"Man from Earth, The (2007)",Drama|Sci-Fi,Richard Schenkman,6.58,7.8,199604
55995,Beowulf (2007),Action|Adventure|Animation|Fantasy|IMAX,Robert Zemeckis,6.67,6.3,173344
55999,Mr. Magorium's Wonder Emporium (2007),Children|Comedy|Fantasy,Zach Helm,6.58,6.2,47610
56003,Southland Tales (2006),Comedy|Drama|Sci-Fi|Thriller,Richard Kelly,8.74,5.3,40546
56145,"Mist, The (2007)",Horror|Sci-Fi,Frank Darabont,7.39,7.1,340121
56152,Enchanted (2007),Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance,Kevin Lima,10,7.1,216554
56156,Hitman (2007),Action|Crime|Thriller,Xavier Gens,9.19,6.2,177400
56169,Awake (2007),Drama|Thriller,Joby Harold,7.93,6.5,80369
56171,"Golden Compass, The (2007)",Adventure|Children|Fantasy,Chris Weitz,6.49,6.1,196488
56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX,Francis Lawrence,3.97,7.2,811728
56176,Alvin and the Chipmunks (2007),Children|Comedy,Tim Hill,8.11,5.2,94302
56286,I'm Not There (2007),Drama,Todd Haynes,5.5,6.8,60889
56333,"Savages, The (2007)",Comedy|Drama,Tamara Jenkins,7.39,7.1,38553
56367,Juno (2007),Comedy|Drama|Romance,Jason Reitman,9.1,7.4,547736
56389,My Blueberry Nights (2007),Drama|Romance,Kar-Wai Wong,6.94,6.6,56334
56563,Helvetica (2007),Documentary,Gary Hustwit,9.28,7.2,8160
56587,"Bucket List, The (2007)",Comedy|Drama,Rob Reiner,7.66,7.4,258965
56607,"Kite Runner, The (2007)",Drama,Marc Forster,7.84,7.6,82286
56715,Wristcutters: A Love Story (2006),Drama|Fantasy|Romance,Goran Dukic,8.29,7.2,57572
56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller,Tim Burton,7.57,7.3,385192
56775,National Treasure: Book of Secrets (2007),Action|Adventure,Jon Turteltaub,8.2,6.5,253483
56782,There Will Be Blood (2007),Drama|Western,Paul Thomas Anderson,8.38,8.2,638324
56788,Charlie Wilson's War (2007),Comedy|Drama|War,Mike Nichols,8.38,7,124735
56805,Walk Hard: The Dewey Cox Story (2007),Comedy|Musical,Jake Kasdan,3.16,6.8,77018
56885,"Great Debaters, The (2007)",Drama,Denzel Washington,7.75,7.5,62512
56941,P.S. I Love You (2007),Comedy|Drama|Romance,Richard LaGravenese,6.22,7,217904
56949,27 Dresses (2008),Comedy|Romance,Anne Fletcher,6.49,6.1,174154
57147,Cassandra's Dream (2007),Crime|Drama|Thriller,Woody Allen,6.94,6.6,53776
57274,[REC] (2007),Drama|Horror|Thriller,"Jaume Balagueró, Paco Plaza",9,7.4,195738
57368,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller,Matt Reeves,6.22,7,420493
57526,Untraceable (2008),Crime|Thriller,Gregory Hoblit,6.58,6.2,52535
57528,Rambo (Rambo 4) (2008),Action|Drama|Thriller|War,Sylvester Stallone,7.3,7,244093
57534,"Eye, The (2008)",Drama|Horror|Thriller,"David Moreau, Xavier Palud",5.86,5.4,56008
57640,Hellboy II: The Golden Army (2008),Action|Adventure|Fantasy|Sci-Fi,Guillermo del Toro,7.3,7,285003
57669,In Bruges (2008),Comedy|Crime|Drama|Thriller,Martin McDonagh,8.11,7.9,459963
57910,Teeth (2007),Comedy|Horror,Mitchell Lichtenstein,5.86,5.4,46385
57951,Fool's Gold (2008),Action|Adventure|Comedy|Romance,Andy Tennant,7.84,5.7,84357
58025,Jumper (2008),Action|Adventure|Drama|Sci-Fi|Thriller,Doug Liman,6.49,6.1,322148
58047,"Definitely, Maybe (2008)",Comedy|Drama|Romance,Adam Brooks,7.93,7.1,172861
58103,Vantage Point (2008),Action|Drama|Thriller,Pete Travis,6.4,6.6,153817
58105,"Spiderwick Chronicles, The (2008)",Adventure|Children|Drama|Fantasy|IMAX,Mark Waters,9.55,6.5,102197
58107,Step Up 2 the Streets (2008),Drama|Musical|Romance,Jon M. Chu,6.58,6.2,90922
58154,"Other Boleyn Girl, The (2008)",Drama|Romance,Justin Chadwick,7.84,6.7,119608
58156,Semi-Pro (2008),Comedy,Kent Alterman,4.69,5.8,85705
58162,Run Fatboy Run (2007),Comedy|Romance,David Schwimmer,6.85,6.5,69791
58293,"10,000 BC (2008)",Adventure|Romance|Thriller,Roland Emmerich,7.93,5.1,135333
58295,"Bank Job, The (2008)",Action|Crime|Thriller,Roger Donaldson,8.65,7.2,188848
58297,Doomsday (2008),Action|Drama|Sci-Fi|Thriller,Neil Marshall,3.16,5.9,79766
58299,Horton Hears a Who! (2008),Adventure|Animation|Children|Comedy,"Jimmy Hayward, Steve Martino",2.26,6.8,149859
58306,Mongol (2007),Drama|War,Sergei Bodrov,7.48,7.2,48834
58315,"Love Guru, The (2008)",Comedy,Marco Schnabel,4.6,3.8,54887
58332,Diary of the Dead (2007),Horror|Sci-Fi,George A. Romero,5.95,5.5,49189
58347,Penelope (2006),Comedy|Fantasy|Romance,Mark Palansky,6.85,6.7,66022
58490,Miss Pettigrew Lives for a Day (2008),Comedy|Romance,Bharat Nalluri,7.3,7,29672
58559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,Christopher Nolan,9.4,9,2869224
58627,Never Back Down (2008),Action,Jeff Wadlow,6.94,6.5,105828
58655,Drillbit Taylor (2008),Comedy,Steven Brill,6.13,5.7,62260
58803,21 (2008),Crime|Drama|Romance|Thriller,Robert Luketic,7.12,6.8,265502
58975,"Ruins, The (2008)",Horror|Thriller,Carter Smith,5.5,5.9,83950
58998,Forgetting Sarah Marshall (2008),Comedy|Romance,Nicholas Stoller,7.39,7.1,301409
59014,Superhero Movie (2008),Action|Comedy|Sci-Fi,Craig Mazin,5.23,4.7,75253
59016,Street Kings (2008),Crime|Drama|Thriller,David Ayer,6.85,6.8,120164
59022,Harold & Kumar Escape from Guantanamo Bay (2008),Adventure|Comedy,T. Sean Shannon,4.42,5.4,1974
59026,99 francs (2007),Comedy,"Jan Kounen, Laurent Lafran, Bruno Vatin",8.11,7.1,20757
59037,Speed Racer (2008),Action|Children|Sci-Fi|IMAX,"Lana Wachowski, Lilly Wachowski",6.49,6.1,78410
59103,"Forbidden Kingdom, The (2008)",Action|Adventure|Comedy|Fantasy,Rob Minkoff,6.85,6.5,109402
59118,Happy-Go-Lucky (2008),Comedy|Drama,Mike Leigh,4.51,7,40993
59126,Religulous (2008),Comedy|Documentary,Larry Charles,3.43,7.6,60191
59141,Son of Rambow (2007),Children|Comedy|Drama,Garth Jennings,7.3,7,32910
59258,Baby Mama (2008),Comedy,Michael McCullers,6.4,6,47199
59315,Iron Man (2008),Action|Adventure|Sci-Fi,Jon Favreau,5.59,7.9,1124355
59333,Made of Honor (2008),Comedy|Romance,Paul Weiland,6.22,5.8,75858
59369,Taken (2008),Action|Crime|Drama|Thriller,Pierre Morel,9.46,7.7,631377
59387,"Fall, The (2006)",Adventure|Drama|Fantasy,Daniel Baldwin,8.29,8.1,119054
59501,"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure|Children|Fantasy,Andrew Adamson,6.85,6.5,224988
59615,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure|Comedy|Sci-Fi,Steven Spielberg,6.58,6.2,490073
59727,"Strangers, The (2008)",Horror|Thriller,Bryan Bertino,6.49,6.1,142659
59731,"Bigger, Stronger, Faster* (2008)",Documentary,Chris Bell,10,7.5,13776
59784,Kung Fu Panda (2008),Action|Animation|Children|Comedy|IMAX,"Mark Osborne, John Stevenson",4.24,7.6,515817
59900,You Don't Mess with the Zohan (2008),Comedy,Dennis Dugan,6.04,5.6,213433
59995,Boy A (2007),Crime|Drama,John Crowley,2.53,7.6,38839
60069,WALL-E (2008),Adventure|Animation|Children|Romance|Sci-Fi,Andrew Stanton,9,8.4,1194276
60072,Wanted (2008),Action|Thriller,Timur Bekmambetov,2.53,6.7,407872
60074,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy,Peter Berg,9.28,6.4,511222
60126,Get Smart (2008),Action|Comedy,Peter Segal,8.2,6.5,228135
60293,"Wackness, The (2008)",Comedy|Drama|Romance,Jonathan Levine,7.21,6.9,31233
60333,Encounters at the End of the World (2008),Documentary,Werner Herzog,7.93,7.7,19140
60397,Mamma Mia! (2008),Comedy|Musical|Romance,Phyllida Lloyd,2.26,6.5,274139
60408,Welcome to the Sticks (Bienvenue chez les Ch'tis) (2008),Comedy,Dany Boon,6.76,7.1,44648
60487,"It's the Great Pumpkin, Charlie Brown (1966)",Animation|Children|Comedy,Bill Melendez,7.39,8.1,21948
60514,Journey to the Center of the Earth (2008),Action|Adventure|Sci-Fi,Eric Brevig,6.22,5.8,131058
60516,Meet Dave (2008),Adventure|Children|Comedy|Romance|Sci-Fi,Brian Robbins,5.59,5.1,43561
60647,Transsiberian (2008),Crime|Drama|Thriller,Brad Anderson,6.94,6.6,54609
60684,Watchmen (2009),Action|Drama|Mystery|Sci-Fi|Thriller|IMAX,Zack Snyder,7.84,7.6,579639
60753,Felon (2008),Crime|Drama,Ric Roman Waugh,7.66,7.4,83367
60756,Step Brothers (2008),Comedy,Adam McKay,8.83,6.9,318166
60760,"X-Files: I Want to Believe, The (2008)",Drama|Mystery|Sci-Fi|Thriller,Chris Carter,6.31,5.9,93934
60766,Man on Wire (2008),Documentary,James Marsh,6.49,7.7,58610
60937,"Mummy: Tomb of the Dragon Emperor, The (2008)",Action|Adventure|Fantasy|Thriller,Rob Cohen,5.68,5.2,170515
60941,"Midnight Meat Train, The (2008)",Horror|Mystery|Thriller,Ryûhei Kitamura,5.5,6,71102
60943,Frozen River (2008),Drama,Courtney Hunt,7.39,7.1,26437
60950,Vicky Cristina Barcelona (2008),Comedy|Drama|Romance,Woody Allen,7.39,7.1,268278
61024,Pineapple Express (2008),Action|Comedy|Crime,David Gordon Green,9.73,6.9,356267
61026,Red Cliff (Chi bi) (2008),Action|Adventure|Drama|War,John Woo,7.57,7.3,48396
61071,"Sisterhood of the Traveling Pants 2, The (2008)",Adventure|Comedy|Drama|Romance,Sanaa Hamri,8.47,6.2,30718
61123,High School Musical 2 (2007),Comedy|Drama|Musical|Romance,Kenny Ortega,8.83,5.2,65944
61132,Tropic Thunder (2008),Action|Adventure|Comedy|War,Ben Stiller,7.39,7.1,446268
61236,Waltz with Bashir (Vals im Bashir) (2008),Animation|Documentary|Drama|War,Ari Folman,8.2,8,60187
61240,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance,Tomas Alfredson,3.43,7.8,225969
61248,Death Race (2008),Action|Adventure|Sci-Fi|Thriller,Paul W.S. Anderson,6.76,6.4,218430
61250,"House Bunny, The (2008)",Comedy,Fred Wolf,5.95,5.5,90121
61262,Mirrors (2008),Horror|Mystery|Thriller,Alexandre Aja,7.39,6.1,113421
61323,Burn After Reading (2008),Comedy|Crime|Drama,"Ethan Coen, Joel Coen",10,7,351771
61348,Disaster Movie (2008),Comedy,"Jason Friedberg, Aaron Seltzer",6.76,1.9,94443
61350,Babylon A.D. (2008),Action|Adventure|Sci-Fi|Thriller,Mathieu Kassovitz,8.74,5.5,98364
61352,Traitor (2008),Crime|Drama|Thriller,Jeffrey Nachmanoff,7.21,6.9,59001
61401,"Spirit, The (2008)",Action|Comedy|Fantasy|Thriller,Frank Miller,4.69,4.7,62831
61465,Bangkok Dangerous (2008),Action|Crime|Thriller,"Danny Pang, Oxide Chun Pang",8.92,5.3,58212
61697,Righteous Kill (2008),Crime|Mystery|Thriller,Jon Avnet,2.62,6,92021
61705,Lakeview Terrace (2008),Drama|Thriller,Neil LaBute,6.58,6.2,55464
61729,Ghost Town (2008),Comedy|Fantasy|Romance,David Koepp,7.03,6.7,77798
61986,Appaloosa (2008),Western,Ed Harris,8.11,6.7,64628
62049,1984 (1956),Drama|Sci-Fi,Michael Radford,6.04,7.1,78621
62081,Eagle Eye (2008),Action|Crime|Thriller|IMAX,D.J. Caruso,6.94,6.6,194907
62113,How to Lose Friends & Alienate People (2008),Comedy,Robert B. Weide,4.2,6.4,70853
62155,Nick and Norah's Infinite Playlist (2008),Comedy|Drama|Romance,Peter Sollett,3.88,6.6,95263
62203,Martyrs (2008),Horror,Pascal Laugier,7.3,7,105760
62250,Gomorrah (Gomorra) (2008),Crime|Drama,Matteo Garrone,5.23,7,51104
62293,"Duchess, The (2008)",Drama|Romance,Saul Dibb,7.21,6.9,87099
62344,Rachel Getting Married (2008),Drama|Romance,Jonathan Demme,2.8,6.7,51032
62374,Body of Lies (2008),Action|Drama|Thriller,Ridley Scott,7.3,7,239068
62376,City of Ember (2008),Adventure|Children|Sci-Fi,Gil Kenan,6.76,6.4,69582
62394,Max Payne (2008),Action|Crime|Drama|Thriller,John Moore,5.77,5.3,130056
62434,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance,Kevin Smith,6.85,6.5,182053
62437,W. (2008),Drama,Oliver Stone,7.66,6.3,49986
62511,"Synecdoche, New York (2008)",Comedy|Drama,Charlie Kaufman,7.75,7.5,97900
62733,Quarantine (2008),Drama|Horror|Mystery|Thriller,John Erick Dowdle,8.92,6,77321
62849,RocknRolla (2008),Action|Crime,Guy Ritchie,7.48,7.2,264329
62912,High School Musical 3: Senior Year (2008),Musical,Kenny Ortega,6.04,5,67356
62999,Madagascar: Escape 2 Africa (2008),Action|Adventure|Animation|Children|Comedy|IMAX,"Eric Darnell, Tom McGrath",10,6.6,246068
63033,Blindness (2008),Drama|Mystery|Romance|Thriller,Fernando Meirelles,6.85,6.5,75018
63062,Changeling (2008),Crime|Drama|Mystery,Clint Eastwood,8.02,7.8,265218
63072,"Road, The (2009)",Adventure|Drama|Thriller,John Hillcoat,7.48,7.2,253540
63082,Slumdog Millionaire (2008),Crime|Drama|Romance,"Danny Boyle, Loveleen Tandan",8.2,8,877537
63113,Quantum of Solace (2008),Action|Adventure|Thriller,Marc Forster,6.85,6.5,469599
63131,Role Models (2008),Comedy,David Wain,7.12,6.8,240534
63222,JCVD (2008),Action|Drama|Thriller,Mabrouk El Mechri,4.33,7,40191
63436,Saw V (2008),Crime|Horror|Thriller,David Hackl,6.22,5.8,136823
63479,Sex Drive (2008),Comedy,Sean Anders,6.85,6.5,91566
63853,Australia (2008),Adventure|Drama|War|Western,Baz Luhrmann,6.94,6.6,129441
63859,Bolt (2008),Action|Adventure|Animation|Children|Comedy,"Byron Howard, Chris Williams",7.12,6.8,227990
63876,Milk (2008),Drama,Gus Van Sant,7.75,7.5,179402
63992,Twilight (2008),Drama|Fantasy|Romance|Thriller,Catherine Hardwicke,7.75,5.3,486039
64030,Transporter 3 (2008),Action|Adventure|Crime|Thriller,Olivier Megaton,6.49,6.1,176323
64032,Four Christmases (2008),Comedy,Seth Gordon,6.13,5.7,80755
64197,Hunger (2008),Drama,Steve McQueen,7.75,7.5,73371
64231,Punisher: War Zone (2008),Action|Crime|Drama|Thriller,Lexi Alexander,9.64,5.9,67028
64249,Shrek the Halls (2007),Adventure|Animation|Comedy|Fantasy,Gary Trousdale,6.4,6.4,15751
64497,"Day the Earth Stood Still, The (2008)",Drama|Sci-Fi|Thriller|IMAX,Scott Derrickson,7.03,5.5,178153
64499,Che: Part One (2008),Drama|War,Steven Soderbergh,7.48,7.2,47830
64575,Doubt (2008),Drama|Mystery,John Patrick Shanley,7.75,7.5,135833
64614,Gran Torino (2008),Crime|Drama,Clint Eastwood,3.97,8.1,814310
64620,Frost/Nixon (2008),Drama,Ron Howard,5.41,7.7,112290
64622,"Reader, The (2008)",Drama|Romance,Stephen Daldry,10,7.6,258365
64716,Seven Pounds (2008),Drama,Gabriele Muccino,4.24,7.6,314484
64839,"Wrestler, The (2008)",Drama,Darren Aronofsky,8.11,7.9,319863
64957,"Curious Case of Benjamin Button, The (2008)",Drama|Fantasy|Mystery|Romance,David Fincher,8.02,7.8,693461
64969,Yes Man (2008),Comedy,Peyton Reed,7.12,6.8,382889
64983,Valkyrie (2008),Drama|Thriller|War,Bryan Singer,3.97,7.1,258521
64993,5 Centimeters per Second (Byôsoku 5 senchimêtoru) (2007),Animation|Drama|Romance,Makoto Shinkai,7.75,7.5,63398
65088,Bedtime Stories (2008),Adventure|Children|Comedy,Adam Shankman,6.4,6,100994
65126,Choke (2008),Comedy|Drama,Clark Gregg,6.76,6.4,33598
65130,Revolutionary Road (2008),Drama|Romance,Sam Mendes,7.3,7.3,224623
65188,Dear Zachary: A Letter to a Son About His Father (2008),Documentary,Kurt Kuenne,5.68,8.5,40604
65216,Defiance (2008),Drama|Thriller|War,Edward Zwick,7.39,7.1,155468
65230,Marley & Me (2008),Comedy|Drama,Kevin Macdonald,8.11,7.9,14413
65261,Ponyo (Gake no ue no Ponyo) (2008),Adventure|Animation|Children|Fantasy,Hayao Miyazaki,7.84,7.6,162044
65514,Ip Man (2008),Action|Drama|War,Wilson Yip,7.75,8,232815
65577,"Tale of Despereaux, The (2008)",Adventure|Animation|Children|Comedy|Fantasy,"Sam Fell, Robert Stevenhagen",6.49,6.1,39762
65585,Bride Wars (2009),Comedy|Romance,Gary Winick,4.6,5.5,114999
65642,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller,Nacho Vigalondo,8.92,7.1,68745
65682,Underworld: Rise of the Lycans (2009),Action|Fantasy|Horror|Thriller,Patrick Tatopoulos,6.04,6.5,167347
65685,Inkheart (2008),Adventure|Fantasy,Iain Softley,7.39,6.1,82299
65802,Paul Blart: Mall Cop (2009),Action|Comedy|Crime,Steve Carr,5.77,5.3,117089
65882,"Uninvited, The (2009)",Drama|Horror|Mystery|Thriller,"Charles Guard, Thomas Guard",6.67,6.3,84614
66090,Eden Lake (2008),Horror|Thriller,James Watkins,7.03,6.7,94345
66097,Coraline (2009),Animation|Fantasy|Thriller,Henry Selick,7.93,7.7,263382
66171,Push (2009),Sci-Fi|Thriller,Paul McGuigan,3.07,6.1,115402
66198,"International, The (2009)",Drama|Thriller,Tom Tykwer,9.19,6.5,99508
66203,He's Just Not That Into You (2009),Comedy|Drama|Romance,Ken Kwapis,6.76,6.4,181656
